,Administrador,Usuario,mini juego,color presionado,dificultad,fecha,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
3326,ALEIDA,ADRIAN ,figuras y colores,green,Episodio 1,2024-05-03 11:13:39,Cadetes,1,3.450169,2.0,0.0,0.0,0.0
3327,ALEIDA,ADRIAN ,figuras y colores,yellow,Episodio 1,2024-05-03 11:13:49,Cadetes,1,4.833622,3.0,0.0,0.0,0.0
3328,ALEIDA,ADRIAN ,figuras y colores,violet,Episodio 1,2024-05-03 11:13:57,Cadetes,1,3.650063,4.0,0.0,0.0,0.0
3329,ALEIDA,ADRIAN ,figuras y colores,sin color,Episodio 1,2024-05-03 11:14:02,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3330,ALEIDA,ADRIAN ,partes del cuerpo,blue,Episodio 1,2024-05-03 11:14:47,Cadetes,1,5.204828,1.0,0.0,0.0,0.0
3331,ALEIDA,ADRIAN ,partes del cuerpo,green,Episodio 1,2024-05-03 11:14:55,Cadetes,1,2.86719,2.0,0.0,0.0,0.0
3332,ALEIDA,ADRIAN ,partes del cuerpo,yellow,Episodio 1,2024-05-03 11:15:02,Cadetes,1,0.6166812,3.0,0.0,0.0,0.0
3333,ALEIDA,ADRIAN ,partes del cuerpo,violet,Episodio 1,2024-05-03 11:15:13,Cadetes,1,5.150217,4.0,0.0,0.0,0.0
3334,ALEIDA,ADRIAN ,partes del cuerpo,sin color,Episodio 1,2024-05-03 11:15:19,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3335,ALEIDA,ADRIAN ,sonidos y animales,green,Episodio 2,2024-05-03 11:16:23,Cadetes,1,2.669123,1.0,0.0,0.0,0.0
3336,ALEIDA,ADRIAN ,sonidos y animales,blue,Episodio 2,2024-05-03 11:16:37,Cadetes,0,13.66794,2.0,0.0,0.0,0.0
3337,ALEIDA,ADRIAN ,sonidos y animales,blue,Episodio 2,2024-05-03 11:16:41,Cadetes,1,8.967246,3.0,0.0,0.0,0.0
3338,ALEIDA,ADRIAN ,sonidos y animales,violet,Episodio 2,2024-05-03 11:16:53,Cadetes,1,4.533989,4.0,0.0,0.0,0.0
3339,ALEIDA,ADRIAN ,sonidos y animales,yellow,Episodio 2,2024-05-03 11:17:09,Cadetes,1,8.400569,5.0,0.0,0.0,0.0
3340,ALEIDA,ADRIAN ,sonidos y animales,sin color,Episodio 2,2024-05-03 11:17:18,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3341,ALEIDA,ADRIAN ,animales y colores,yellow,Episodio 2,2024-05-03 11:18:00,Cadetes,1,4.32994,1.0,0.0,0.0,0.0
3342,ALEIDA,ADRIAN ,animales y colores,green,Episodio 2,2024-05-03 11:18:09,Cadetes,1,1.612955,2.0,0.0,0.0,0.0
3343,ALEIDA,ADRIAN ,animales y colores,blue,Episodio 2,2024-05-03 11:18:24,Cadetes,1,6.297146,3.0,0.0,0.0,0.0
3344,ALEIDA,ADRIAN ,animales y colores,violet,Episodio 2,2024-05-03 11:18:42,Cadetes,1,10.47726,4.0,0.0,0.0,0.0
3345,ALEIDA,ADRIAN ,animales y colores,sin color,Episodio 2,2024-05-03 11:18:50,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3346,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:19:46,Cadetes,0,0.0,1.0,0.0,0.0,0.0
3347,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:19:53,Cadetes,0,0.0,2.0,0.0,0.0,0.0
3348,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:19:54,Cadetes,0,0.0,3.0,0.0,0.0,0.0
3349,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:19:55,Cadetes,0,0.0,4.0,0.0,0.0,0.0
3350,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:19:57,Cadetes,0,0.0,5.0,0.0,0.0,0.0
3351,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:20:03,Cadetes,0,0.0,6.0,0.0,0.0,0.0
3352,ALEIDA,ADRIAN ,figuras y colores,violet,Episodio 2,2024-05-03 11:20:06,Cadetes,1,4.4,7.0,0.0,0.0,0.0
3353,ALEIDA,ADRIAN ,figuras y colores,green,Episodio 2,2024-05-03 11:20:18,Cadetes,1,6.350678,8.0,0.0,0.0,0.0
3354,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 2,2024-05-03 11:20:32,Cadetes,1,7.850527,9.0,0.0,0.0,0.0
3355,ALEIDA,ADRIAN ,figuras y colores,yellow,Episodio 2,2024-05-03 11:20:51,Cadetes,1,14.53377,10.0,0.0,0.0,0.0
3356,ALEIDA,ADRIAN ,figuras y colores,sin color,Episodio 2,2024-05-03 11:20:57,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3357,ALEIDA,ADRIAN ,partes del cuerpo,blue,Episodio 2,2024-05-03 11:21:44,Cadetes,0,8.748117,1.0,0.0,0.0,0.0
3358,ALEIDA,ADRIAN ,partes del cuerpo,blue,Episodio 2,2024-05-03 11:21:47,Cadetes,0,11.84862,2.0,0.0,0.0,0.0
3359,ALEIDA,ADRIAN ,partes del cuerpo,violet,Episodio 2,2024-05-03 11:21:59,Cadetes,1,4.4,3.0,0.0,0.0,0.0
3360,ALEIDA,ADRIAN ,partes del cuerpo,green,Episodio 2,2024-05-03 11:22:09,Cadetes,1,4.316966,4.0,0.0,0.0,0.0
3361,ALEIDA,ADRIAN ,partes del cuerpo,blue,Episodio 2,2024-05-03 11:22:24,Cadetes,1,8.916636,5.0,0.0,0.0,0.0
3362,ALEIDA,ADRIAN ,partes del cuerpo,yellow,Episodio 2,2024-05-03 11:22:39,Cadetes,1,9.984057,6.0,0.0,0.0,0.0
3363,ALEIDA,ADRIAN ,partes del cuerpo,sin color,Episodio 2,2024-05-03 11:22:45,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3364,ALEIDA,ADRIAN ,sonidos y animales,yellow,Episodio 3,2024-05-03 11:23:56,Cadetes,1,9.028695,1.0,0.0,0.0,0.0
3365,ALEIDA,ADRIAN ,sonidos y animales,blue,Episodio 3,2024-05-03 11:24:21,Cadetes,1,14.51682,2.0,0.0,0.0,0.0
3366,ALEIDA,ADRIAN ,sonidos y animales,violet,Episodio 3,2024-05-03 11:24:32,Cadetes,1,2.416741,3.0,0.0,0.0,0.0
3367,ALEIDA,ADRIAN ,sonidos y animales,green,Episodio 3,2024-05-03 11:24:47,Cadetes,1,5.617032,4.0,0.0,0.0,0.0
3368,ALEIDA,ADRIAN ,sonidos y animales,yellow,Episodio 3,2024-05-03 11:25:04,Cadetes,1,9.500463,5.0,0.0,0.0,0.0
3369,ALEIDA,ADRIAN ,sonidos y animales,sin color,Episodio 3,2024-05-03 11:25:14,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3370,ALEIDA,ADRIAN ,animales y colores,green,Episodio 3,2024-05-03 11:26:03,Cadetes,1,11.12149,1.0,0.0,0.0,0.0
3371,ALEIDA,ADRIAN ,animales y colores,green,Episodio 3,2024-05-03 11:26:15,Cadetes,0,12.03361,2.0,0.0,0.0,0.0
3372,ALEIDA,ADRIAN ,animales y colores,violet,Episodio 3,2024-05-03 11:26:17,Cadetes,0,14.33345,3.0,0.0,0.0,0.0
3373,ALEIDA,ADRIAN ,animales y colores,blue,Episodio 3,2024-05-03 11:26:26,Cadetes,1,14.9881,4.0,0.0,0.0,0.0
3374,ALEIDA,ADRIAN ,animales y colores,violet,Episodio 3,2024-05-03 11:26:46,Cadetes,1,12.07169,5.0,0.0,0.0,0.0
3375,ALEIDA,ADRIAN ,animales y colores,yellow,Episodio 3,2024-05-03 11:27:09,Cadetes,1,17.5358,6.0,0.0,0.0,0.0
3376,ALEIDA,ADRIAN ,animales y colores,green,Episodio 3,2024-05-03 11:27:21,Cadetes,1,5.66125,7.0,0.0,0.0,0.0
3377,ALEIDA,ADRIAN ,animales y colores,sin color,Episodio 3,2024-05-03 11:27:29,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3378,ALEIDA,ADRIAN ,figuras y colores,green,Episodio 3,2024-05-03 11:28:13,Cadetes,1,6.543651,1.0,0.0,0.0,0.0
3379,ALEIDA,ADRIAN ,figuras y colores,yellow,Episodio 3,2024-05-03 11:28:33,Cadetes,1,13.93396,2.0,0.0,0.0,0.0
3380,ALEIDA,ADRIAN ,figuras y colores,violet,Episodio 3,2024-05-03 11:28:44,Cadetes,1,7.666946,3.0,0.0,0.0,0.0
3381,ALEIDA,ADRIAN ,figuras y colores,violet,Episodio 3,2024-05-03 11:28:49,Cadetes,0,0.0,4.0,0.0,0.0,0.0
3382,ALEIDA,ADRIAN ,figuras y colores,violet,Episodio 3,2024-05-03 11:28:50,Cadetes,0,0.0,5.0,0.0,0.0,0.0
3383,ALEIDA,ADRIAN ,figuras y colores,blue,Episodio 3,2024-05-03 11:29:01,Cadetes,1,11.35018,6.0,0.0,0.0,0.0
3384,ALEIDA,ADRIAN ,figuras y colores,green,Episodio 3,2024-05-03 11:29:13,Cadetes,1,6.784322,7.0,0.0,0.0,0.0
3385,ALEIDA,ADRIAN ,figuras y colores,sin color,Episodio 3,2024-05-03 11:29:20,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3386,ALEIDA,ADRIAN ,partes del cuerpo,violet,Episodio 3,2024-05-03 11:30:11,Cadetes,1,12.74874,1.0,0.0,0.0,0.0
3387,ALEIDA,ADRIAN ,partes del cuerpo,green,Episodio 3,2024-05-03 11:30:20,Cadetes,0,3.916802,2.0,0.0,0.0,0.0
3388,ALEIDA,ADRIAN ,partes del cuerpo,violet,Episodio 3,2024-05-03 11:30:23,Cadetes,1,7.283448,3.0,0.0,0.0,0.0
3389,ALEIDA,ADRIAN ,partes del cuerpo,green,Episodio 3,2024-05-03 11:30:45,Cadetes,1,18.15117,4.0,0.0,0.0,0.0
3390,ALEIDA,ADRIAN ,partes del cuerpo,yellow,Episodio 3,2024-05-03 11:31:07,Cadetes,1,17.2173,5.0,0.0,0.0,0.0
3391,ALEIDA,ADRIAN ,partes del cuerpo,green,Episodio 3,2024-05-03 11:31:21,Cadetes,1,9.100106,6.0,0.0,0.0,0.0
3392,ALEIDA,ADRIAN ,partes del cuerpo,sin color,Episodio 3,2024-05-03 11:31:26,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3393,ALEIDA,ADRIAN ,Sin interacción,sin color,Episodio 4,2024-05-03 11:31:33,Cadetes,2,0.0,0.0,0.0,0.0,0.0
3394,ALEIDA,ADRIAN ,Despegue,blue,Episodio 1,2024-05-03 11:33:50,Astro,1,9.463831,1.0,0.0,0.0,0.0
3395,ALEIDA,ADRIAN ,Despegue,violet,Episodio 1,2024-05-03 11:34:00,Astro,0,6.81686,2.0,0.0,0.0,0.0
3396,ALEIDA,ADRIAN ,Despegue,violet,Episodio 1,2024-05-03 11:34:06,Astro,0,12.68359,3.0,0.0,0.0,0.0
3397,ALEIDA,ADRIAN ,Despegue,violet,Episodio 1,2024-05-03 11:34:11,Astro,0,18.15061,4.0,0.0,0.0,0.0
3398,ALEIDA,ADRIAN ,Despegue,green,Episodio 1,2024-05-03 11:34:19,Astro,1,4.4,5.0,0.0,0.0,0.0
3399,ALEIDA,ADRIAN ,Despegue,yellow,Episodio 1,2024-05-03 11:34:30,Astro,1,5.000245,6.0,0.0,0.0,0.0
3400,ALEIDA,ADRIAN ,Despegue,violet,Episodio 1,2024-05-03 11:34:44,Astro,1,7.466938,7.0,0.0,0.0,0.0
3401,ALEIDA,ADRIAN ,Despegue,sin color,Episodio 1,2024-05-03 11:34:44,Astro,2,0.0,0.0,0.0,0.0,0.0
3402,ALEIDA,ADRIAN ,Asteroides,green,Episodio 1,2024-05-03 11:35:28,Astro,1,5.920276,1.0,0.0,0.0,0.0
3403,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 1,2024-05-03 11:35:35,Astro,1,7.116876,2.0,0.0,0.0,0.0
3404,ALEIDA,ADRIAN ,Asteroides,green,Episodio 1,2024-05-03 11:35:40,Astro,1,4.48429,3.0,0.0,0.0,0.0
3405,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 1,2024-05-03 11:35:44,Astro,1,3.750363,4.0,0.0,0.0,0.0
3406,ALEIDA,ADRIAN ,Asteroides,sin color,Episodio 1,2024-05-03 11:35:45,Astro,2,0.0,0.0,0.0,0.0,0.0
3407,ALEIDA,ADRIAN ,Estrellas,green,Episodio 1,2024-05-03 11:36:55,Astro,1,8.185396,1.0,0.0,0.0,0.0
3408,ALEIDA,ADRIAN ,Estrellas,green,Episodio 1,2024-05-03 11:37:02,Astro,0,4.883507,2.0,0.0,0.0,0.0
3409,ALEIDA,ADRIAN ,Estrellas,green,Episodio 1,2024-05-03 11:37:08,Astro,1,10.71761,3.0,0.0,0.0,0.0
3410,ALEIDA,ADRIAN ,Estrellas,green,Episodio 1,2024-05-03 11:37:14,Astro,1,3.715918,4.0,0.0,0.0,0.0
3411,ALEIDA,ADRIAN ,Estrellas,blue,Episodio 1,2024-05-03 11:37:23,Astro,0,5.733783,5.0,0.0,0.0,0.0
3412,ALEIDA,ADRIAN ,Estrellas,blue,Episodio 1,2024-05-03 11:37:32,Astro,1,14.8508,6.0,0.0,0.0,0.0
3413,ALEIDA,ADRIAN ,Estrellas,sin color,Episodio 1,2024-05-03 11:37:34,Astro,2,0.0,0.0,0.0,0.0,0.0
3414,ALEIDA,ADRIAN ,Gusanos,green,Episodio 1,2024-05-03 11:38:37,Astro,1,7.950732,1.0,0.0,0.0,0.0
3415,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 1,2024-05-03 11:38:51,Astro,1,7.983359,2.0,0.0,0.0,0.0
3416,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 1,2024-05-03 11:38:59,Astro,1,1.815565,3.0,0.0,0.0,0.0
3417,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 1,2024-05-03 11:39:10,Astro,1,5.900542,4.0,0.0,0.0,0.0
3418,ALEIDA,ADRIAN ,Gusanos,sin color,Episodio 1,2024-05-03 11:39:15,Astro,2,0.0,0.0,0.0,0.0,0.0
3419,ALEIDA,ADRIAN ,Restaurante,blue,Episodio 1,2024-05-03 11:40:24,Astro,0,10.08437,1.0,0.0,0.0,0.0
3420,ALEIDA,ADRIAN ,Restaurante,blue,Episodio 1,2024-05-03 11:40:34,Astro,1,20.06791,2.0,0.0,0.0,0.0
3421,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:40:57,Astro,0,11.33367,3.0,0.0,0.0,0.0
3422,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:40:59,Astro,0,13.16711,4.0,0.0,0.0,0.0
3423,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:41:01,Astro,0,14.60048,5.0,0.0,0.0,0.0
3424,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:41:05,Astro,0,18.63409,6.0,0.0,0.0,0.0
3425,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:41:05,Astro,0,19.28405,7.0,0.0,0.0,0.0
3426,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 1,2024-05-03 11:41:08,Astro,1,21.60087,8.0,0.0,0.0,0.0
3427,ALEIDA,ADRIAN ,Restaurante,green,Episodio 1,2024-05-03 11:41:29,Astro,1,9.917157,9.0,0.0,0.0,0.0
3428,ALEIDA,ADRIAN ,Restaurante,green,Episodio 1,2024-05-03 11:41:55,Astro,0,13.21739,10.0,0.0,0.0,0.0
3429,ALEIDA,ADRIAN ,Restaurante,green,Episodio 1,2024-05-03 11:41:55,Astro,1,13.23438,11.0,0.0,0.0,0.0
3430,ALEIDA,ADRIAN ,Restaurante,sin color,Episodio 1,2024-05-03 11:42:02,Astro,2,0.0,0.0,0.0,0.0,0.0
3431,ALEIDA,ADRIAN ,Asteroides,violet,Episodio 2,2024-05-03 11:43:27,Astro,0,3.661334,1.0,0.0,0.0,0.0
3432,ALEIDA,ADRIAN ,Asteroides,violet,Episodio 2,2024-05-03 11:43:28,Astro,1,5.161725,2.0,0.0,0.0,0.0
3433,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 2,2024-05-03 11:43:33,Astro,1,4.566918,3.0,0.0,0.0,0.0
3434,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 2,2024-05-03 11:43:37,Astro,1,4.366993,4.0,0.0,0.0,0.0
3435,ALEIDA,ADRIAN ,Asteroides,green,Episodio 2,2024-05-03 11:43:40,Astro,1,2.183727,5.0,0.0,0.0,0.0
3436,ALEIDA,ADRIAN ,Asteroides,yellow,Episodio 2,2024-05-03 11:43:44,Astro,1,3.750727,6.0,0.0,0.0,0.0
3437,ALEIDA,ADRIAN ,Asteroides,sin color,Episodio 2,2024-05-03 11:43:44,Astro,2,0.0,0.0,0.0,0.0,0.0
3438,ALEIDA,ADRIAN ,Estrellas,yellow,Episodio 2,2024-05-03 11:45:02,Astro,1,4.266376,1.0,0.0,0.0,0.0
3439,ALEIDA,ADRIAN ,Estrellas,green,Episodio 2,2024-05-03 11:45:08,Astro,1,3.683894,2.0,0.0,0.0,0.0
3440,ALEIDA,ADRIAN ,Estrellas,green,Episodio 2,2024-05-03 11:45:16,Astro,1,4.333417,3.0,0.0,0.0,0.0
3441,ALEIDA,ADRIAN ,Estrellas,blue,Episodio 2,2024-05-03 11:45:23,Astro,1,4.917217,4.0,0.0,0.0,0.0
3442,ALEIDA,ADRIAN ,Estrellas,yellow,Episodio 2,2024-05-03 11:45:29,Astro,1,3.750281,5.0,0.0,0.0,0.0
3443,ALEIDA,ADRIAN ,Estrellas,sin color,Episodio 2,2024-05-03 11:45:31,Astro,2,0.0,0.0,0.0,0.0,0.0
3444,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 2,2024-05-03 11:46:32,Astro,1,8.46818,1.0,0.0,0.0,0.0
3445,ALEIDA,ADRIAN ,Gusanos,green,Episodio 2,2024-05-03 11:46:38,Astro,1,0.9168608,2.0,0.0,0.0,0.0
3446,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 2,2024-05-03 11:46:45,Astro,1,2.416873,3.0,0.0,0.0,0.0
3447,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 2,2024-05-03 11:46:50,Astro,1,0.6831912,4.0,0.0,0.0,0.0
3448,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 2,2024-05-03 11:47:02,Astro,1,7.333966,5.0,0.0,0.0,0.0
3449,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 2,2024-05-03 11:47:03,Astro,0,7.333966,6.0,0.0,0.0,0.0
3450,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 2,2024-05-03 11:47:04,Astro,0,8.566835,7.0,0.0,0.0,0.0
3451,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 2,2024-05-03 11:47:12,Astro,1,17.13411,8.0,0.0,0.0,0.0
3452,ALEIDA,ADRIAN ,Gusanos,sin color,Episodio 2,2024-05-03 11:47:16,Astro,2,0.0,0.0,0.0,0.0,0.0
3453,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:48:24,Astro,0,9.633851,1.0,0.0,0.0,0.0
3454,ALEIDA,ADRIAN ,Restaurante,green,Episodio 2,2024-05-03 11:48:49,Astro,0,0.6667874,2.0,0.0,0.0,0.0
3455,ALEIDA,ADRIAN ,Restaurante,green,Episodio 2,2024-05-03 11:48:50,Astro,1,1.866751,3.0,0.0,0.0,0.0
3456,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:49:21,Astro,0,5.333466,4.0,0.0,0.0,0.0
3457,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:49:21,Astro,0,5.350615,5.0,0.0,0.0,0.0
3458,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:49:22,Astro,0,5.550014,6.0,0.0,0.0,0.0
3459,ALEIDA,ADRIAN ,Restaurante,yellow,Episodio 2,2024-05-03 11:49:36,Astro,0,5.466907,7.0,0.0,0.0,0.0
3460,ALEIDA,ADRIAN ,Restaurante,green,Episodio 2,2024-05-03 11:50:13,Astro,1,0.8995512,8.0,0.0,0.0,0.0
3461,ALEIDA,ADRIAN ,Restaurante,yellow,Episodio 2,2024-05-03 11:50:27,Astro,1,1.983965,9.0,0.0,0.0,0.0
3462,ALEIDA,ADRIAN ,Restaurante,yellow,Episodio 2,2024-05-03 11:50:42,Astro,0,3.150373,10.0,0.0,0.0,0.0
3463,ALEIDA,ADRIAN ,Restaurante,yellow,Episodio 2,2024-05-03 11:50:44,Astro,1,5.350398,11.0,0.0,0.0,0.0
3464,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:51:24,Astro,0,0.0837549,12.0,0.0,0.0,0.0
3465,ALEIDA,ADRIAN ,Restaurante,violet,Episodio 2,2024-05-03 11:51:26,Astro,1,2.000192,13.0,0.0,0.0,0.0
3466,ALEIDA,ADRIAN ,Restaurante,sin color,Episodio 2,2024-05-03 11:51:34,Astro,2,0.0,0.0,0.0,0.0,0.0
3467,ALEIDA,ADRIAN ,Asteroides,yellow,Episodio 3,2024-05-03 11:52:58,Astro,1,2.955613,1.0,0.0,0.0,0.0
3468,ALEIDA,ADRIAN ,Asteroides,violet,Episodio 3,2024-05-03 11:53:00,Astro,1,1.517829,2.0,0.0,0.0,0.0
3469,ALEIDA,ADRIAN ,Asteroides,violet,Episodio 3,2024-05-03 11:53:05,Astro,1,4.783633,3.0,0.0,0.0,0.0
3470,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 3,2024-05-03 11:53:11,Astro,1,6.150327,4.0,0.0,0.0,0.0
3471,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 3,2024-05-03 11:53:15,Astro,1,3.367082,5.0,0.0,0.0,0.0
3472,ALEIDA,ADRIAN ,Asteroides,blue,Episodio 3,2024-05-03 11:53:15,Astro,0,3.367082,6.0,0.0,0.0,0.0
3473,ALEIDA,ADRIAN ,Asteroides,sin color,Episodio 3,2024-05-03 11:53:15,Astro,2,0.0,0.0,0.0,0.0,0.0
3474,ALEIDA,ADRIAN ,Estrellas,green,Episodio 3,2024-05-03 11:54:27,Astro,1,9.514967,1.0,0.0,0.0,0.0
3475,ALEIDA,ADRIAN ,Estrellas,yellow,Episodio 3,2024-05-03 11:54:33,Astro,1,3.683053,2.0,0.0,0.0,0.0
3476,ALEIDA,ADRIAN ,Estrellas,yellow,Episodio 3,2024-05-03 11:54:46,Astro,1,4.950198,3.0,0.0,0.0,0.0
3477,ALEIDA,ADRIAN ,Estrellas,green,Episodio 3,2024-05-03 11:54:52,Astro,1,3.499543,4.0,0.0,0.0,0.0
3478,ALEIDA,ADRIAN ,Estrellas,yellow,Episodio 3,2024-05-03 11:54:57,Astro,1,2.733629,5.0,0.0,0.0,0.0
3479,ALEIDA,ADRIAN ,Estrellas,sin color,Episodio 3,2024-05-03 11:54:59,Astro,2,0.0,0.0,0.0,0.0,0.0
3480,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:55:57,Astro,0,0.8667654,1.0,0.0,0.0,0.0
3481,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:56:01,Astro,1,5.067077,2.0,0.0,0.0,0.0
3482,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:56:15,Astro,0,9.500468,3.0,0.0,0.0,0.0
3483,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:56:21,Astro,0,15.66829,4.0,0.0,0.0,0.0
3484,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:56:22,Astro,1,16.50095,5.0,0.0,0.0,0.0
3485,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:56:37,Astro,0,11.35071,6.0,0.0,0.0,0.0
3486,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:56:39,Astro,0,12.68404,7.0,0.0,0.0,0.0
3487,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:56:39,Astro,0,13.60082,8.0,0.0,0.0,0.0
3488,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 3,2024-05-03 11:56:43,Astro,0,17.11772,9.0,0.0,0.0,0.0
3489,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:56:45,Astro,1,18.90123,10.0,0.0,0.0,0.0
3490,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:56:48,Astro,1,18.90123,11.0,0.0,0.0,0.0
3491,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:56:59,Astro,0,18.90123,12.0,0.0,0.0,0.0
3492,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:57:00,Astro,0,19.73445,13.0,0.0,0.0,0.0
3493,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 3,2024-05-03 11:57:18,Astro,0,4.4,14.0,0.0,0.0,0.0
3494,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 3,2024-05-03 11:57:21,Astro,0,4.4,15.0,0.0,0.0,0.0
3495,ALEIDA,ADRIAN ,Gusanos,blue,Episodio 3,2024-05-03 11:57:23,Astro,0,4.4,16.0,0.0,0.0,0.0
3496,ALEIDA,ADRIAN ,Gusanos,yellow,Episodio 3,2024-05-03 11:57:24,Astro,0,4.4,17.0,0.0,0.0,0.0
3497,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:57:38,Astro,0,4.4,18.0,0.0,0.0,0.0
3498,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:57:39,Astro,0,4.4,19.0,0.0,0.0,0.0
3499,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:57:44,Astro,1,4.4,4.8,0.0,0.0,0.0
3500,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:58:08,Astro,1,20.15093,4.8,0.0,0.0,0.0
3501,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:59:19,Astro,0,4.4,1.0,0.0,0.0,0.0
3502,ALEIDA,ADRIAN ,Gusanos,violet,Episodio 3,2024-05-03 11:59:20,Astro,0,4.4,2.0,0.0,0.0,0.0
3503,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:59:21,Astro,0,4.4,3.0,0.0,0.0,0.0
3504,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:59:21,Astro,0,4.4,4.0,0.0,0.0,0.0
3505,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:59:22,Astro,0,4.4,5.0,0.0,0.0,0.0
3506,ALEIDA,ADRIAN ,Gusanos,green,Episodio 3,2024-05-03 11:59:22,Astro,0,4.4,6.0,0.0,0.0,0.0
3507,ALEIDA,ADRIAN ,Gusanos,sin color,Episodio 3,2024-05-03 11:59:27,Astro,2,0.0,0.0,0.0,0.0,0.0
3508,ALEIDA,ADRIAN ,Sin interacción,sin color,Episodio 3,2024-05-03 11:59:27,Astro,2,0.0,0.0,0.0,0.0,0.0
3509,ALEIDA,ADRIAN ,MiniGame_2,sin color,Episodio 3,2024-05-03 11:59:27,Astro,2,0.0,0.0,0.0,0.0,0.0
3510,nicolas,nicolas,animales y colores,blue,Episodio 1,2024-07-03 09:17:21,Cadetes,1,21.34409,1.0,0.0,0.0,0.0
